/app/Repos/pandas/scripts/bench_join.py,41,49,do_outer_join,None,[a:Any;b:Any;av:Any;bv:Any],/app/Repos/pandas/scripts/bench_join.py,49,56,do_inner_join,None,[a:Any;b:Any;av:Any;bv:Any],76
/app/Repos/pandas/pandas/core/internals.py,1300,1309,__init__,None,[self:Any;values:Any;items:Any;ref_items:Any;ndim:Any;fastpath:Any;placement:Any],/app/Repos/pandas/pandas/core/internals.py,1862,1913,make_block,None,[values:Any;items:Any;ref_items:Any;klass:Any;ndim:Any;dtype:Any;fastpath:Any;placement:Any],20,71
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,171,219,test_margins,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_pivot.py,172,187,_check_output,None,[res:Any;col:Any;rows:Any;cols:Any],100
/app/Repos/pandas/pandas/core/internals.py,627,757,putmask,None,[self:Any;mask:Any;new:Any;align:Any;inplace:Any],/app/Repos/pandas/pandas/core/internals.py,1549,1558,fillna,None,[self:Any;value:Any;inplace:Any;downcast:Any],10,70
/app/Repos/pandas/pandas/core/internals.py,2155,2163,get_dtype_counts,None,[self:Any],/app/Repos/pandas/pandas/core/internals.py,2163,2171,get_ftype_counts,None,[self:Any],50,88
/app/Repos/pandas/pandas/core/internals.py,757,794,interpolate,None,[self:Any;method:Any;axis:Any;index:Any;values:Any;inplace:Any;limit:Any;fill_value:Any;coerce:Any;downcast:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/internals.py,1751,1758,interpolate,None,[self:Any;method:Any;axis:Any;inplace:Any;limit:Any;fill_value:Any;**kwargs:Any],17,71
/app/Repos/pandas/pandas/core/internals.py,794,819,_interpolate_with_fill,None,[self:Any;method:Any;axis:Any;inplace:Any;limit:Any;fill_value:Any;coerce:Any;downcast:Any],/app/Repos/pandas/pandas/core/internals.py,1751,1758,interpolate,None,[self:Any;method:Any;axis:Any;inplace:Any;limit:Any;fill_value:Any;**kwargs:Any],32,84
/app/Repos/pandas/pandas/core/internals.py,524,536,to_native_types,None,[self:Any;slicer:Any;na_rep:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/index.py,735,742,_format_native_types,None,[self:Any;na_rep:Any;**kwargs:Any],10,70
/app/Repos/pandas/pandas/core/nanops.py,311,340,nanmin,None,[values:Any;axis:Any;skipna:Any],/app/Repos/pandas/pandas/core/nanops.py,370,381,nanargmax,None,[values:Any;axis:Any;skipna:Any],15,70
/app/Repos/pandas/pandas/core/nanops.py,340,370,nanmax,None,[values:Any;axis:Any;skipna:Any],/app/Repos/pandas/pandas/core/nanops.py,370,381,nanargmax,None,[values:Any;axis:Any;skipna:Any],19,73
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,340,346,test_crosstab_single,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_pivot.py,346,360,test_crosstab_multiple,None,[self:Any],33,96
/app/Repos/pandas/pandas/core/panel.py,883,897,_reduce,None,[self:Any;op:Any;axis:Any;skipna:Any;numeric_only:Any;filter_type:Any;**kwds:Any],/app/Repos/pandas/pandas/core/panel.py,915,923,_wrap_result,None,[self:Any;result:Any;axis:Any],28,82
/app/Repos/pandas/pandas/core/config.py,635,668,pp_options_list,None,[keys:Any;width:Any;_print:Any],/app/Repos/pandas/pandas/core/config.py,641,649,pp,None,[name:Any;ks:Any],100
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,32,56,test_pivot_table,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_pivot.py,106,113,test_pivot_table_multiple,None,[self:Any],46,96
/app/Repos/pandas/pandas/core/internals.py,300,326,split_block_at,None,[self:Any;item:Any],/app/Repos/pandas/pandas/core/internals.py,2963,3032,_delete_from_block,None,[self:Any;i:Any;item:Any],17,75
/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,297,320,_If,None,[self:Any;t:Any],/app/Repos/pandas/doc/sphinxext/compiler_unparse.py,320,330,_IfExp,None,[self:Any;t:Any],18,74
/app/Repos/pandas/pandas/core/internals.py,1300,1309,__init__,None,[self:Any;values:Any;items:Any;ref_items:Any;ndim:Any;fastpath:Any;placement:Any],/app/Repos/pandas/pandas/core/internals.py,1486,1495,__init__,None,[self:Any;values:Any;items:Any;ref_items:Any;fastpath:Any;placement:Any;**kwargs:Any],11,77
/app/Repos/pandas/pandas/core/nanops.py,311,340,nanmin,None,[values:Any;axis:Any;skipna:Any],/app/Repos/pandas/pandas/core/nanops.py,340,370,nanmax,None,[values:Any;axis:Any;skipna:Any],74
/app/Repos/pandas/pandas/core/nanops.py,489,498,_get_counts,None,[mask:Any;axis:Any],/app/Repos/pandas/pandas/core/nanops.py,498,512,_maybe_null_out,None,[result:Any;axis:Any;mask:Any],13,74
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,94,99,test_pass_array,None,[self:Any],/app/Repos/pandas/pandas/tools/tests/test_pivot.py,99,106,test_pass_function,None,[self:Any],50,82
/app/Repos/pandas/pandas/core/internals.py,871,877,diff,None,[self:Any;n:Any],/app/Repos/pandas/pandas/core/internals.py,877,901,shift,None,[self:Any;indexer:Any;periods:Any;axis:Any],38,76
/app/Repos/pandas/pandas/core/internals.py,3072,3106,reindex_axis,None,[self:Any;new_axis:Any;indexer:Any;method:Any;axis:Any;fill_value:Any;limit:Any;copy:Any],/app/Repos/pandas/pandas/core/internals.py,3466,3480,reindex,None,[self:Any;new_axis:Any;indexer:Any;method:Any;fill_value:Any;limit:Any;copy:Any],25,70
/app/Repos/pandas/pandas/core/internals.py,204,220,reindex_axis,None,[self:Any;indexer:Any;method:Any;axis:Any;fill_value:Any;limit:Any;mask_info:Any],/app/Repos/pandas/pandas/core/internals.py,1786,1800,reindex_axis,None,[self:Any;indexer:Any;method:Any;axis:Any;fill_value:Any;limit:Any;mask_info:Any],67,82
/app/Repos/pandas/pandas/compat/scipy.py,9,84,scoreatpercentile,None,[a:Any;per:Any;limit:Any;interpolation_method:Any],/app/Repos/pandas/pandas/core/algorithms.py,277,351,quantile,None,[x:Any;q:Any;interpolation_method:Any],52,72
/app/Repos/pandas/pandas/compat/scipy.py,9,84,scoreatpercentile,None,[a:Any;per:Any;limit:Any;interpolation_method:Any],/app/Repos/pandas/pandas/core/algorithms.py,323,344,_get_score,None,[at:Any],67,83
/app/Repos/pandas/pandas/core/panel.py,624,665,dropna,None,[self:Any;axis:Any;how:Any;inplace:Any;**kwargs:Any],/app/Repos/pandas/pandas/core/series.py,2247,2264,dropna,None,[self:Any;axis:Any;inplace:Any;**kwargs:Any],22,88
/app/Repos/pandas/pandas/core/panel.py,941,949,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any],/app/Repos/pandas/pandas/core/generic.py,1451,1465,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any],48,75
/app/Repos/pandas/pandas/compat/__init__.py,535,547,most_common,None,[self:Any;n:Any],/app/Repos/pandas/pandas/util/counter.py,87,100,most_common,None,[self:Any;n:Any],13,88
/app/Repos/pandas/pandas/core/panel.py,745,773,xs,None,[self:Any;key:Any;axis:Any;copy:Any],/app/Repos/pandas/pandas/core/frame.py,2023,2160,xs,None,[self:Any;key:Any;axis:Any;level:Any;copy:Any;drop_level:Any],21,71
/app/Repos/pandas/bench/test.py,56,71,group_agg,None,[values:Any;bounds:Any;f:Any],/app/Repos/pandas/pandas/core/frame.py,4474,4510,group_agg,None,[values:Any;bounds:Any;f:Any],78
/app/Repos/pandas/pandas/core/panel.py,941,949,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any],/app/Repos/pandas/pandas/core/frame.py,2275,2283,reindex_axis,None,[self:Any;labels:Any;axis:Any;method:Any;level:Any;copy:Any;limit:Any;fill_value:Any],86
/app/Repos/pandas/pandas/compat/__init__.py,569,598,update,None,[self:Any;iterable:Any;**kwds:Any],/app/Repos/pandas/pandas/util/counter.py,131,167,update,None,[self:Any;iterable:Any;**kwds:Any],54,91
/app/Repos/pandas/pandas/compat/__init__.py,569,598,update,None,[self:Any;iterable:Any;**kwds:Any],/app/Repos/pandas/pandas/util/counter.py,167,194,subtract,None,[self:Any;iterable:Any;**kwds:Any],28,82
/app/Repos/pandas/pandas/compat/__init__.py,610,625,__repr__,None,[self:Any],/app/Repos/pandas/pandas/util/counter.py,208,223,__repr__,None,[self:Any],100
/app/Repos/pandas/pandas/compat/__init__.py,625,641,__add__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,223,242,__add__,None,[self:Any;other:Any],36,82
/app/Repos/pandas/pandas/compat/__init__.py,641,657,__sub__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,223,242,__add__,None,[self:Any;other:Any],36,79
/app/Repos/pandas/pandas/compat/__init__.py,657,674,__or__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,223,242,__add__,None,[self:Any;other:Any],21,72
/app/Repos/pandas/pandas/compat/__init__.py,625,641,__add__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,242,261,__sub__,None,[self:Any;other:Any],36,79
/app/Repos/pandas/pandas/compat/__init__.py,641,657,__sub__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,242,261,__sub__,None,[self:Any;other:Any],36,82
/app/Repos/pandas/pandas/compat/__init__.py,657,674,__or__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,242,261,__sub__,None,[self:Any;other:Any],21,72
/app/Repos/pandas/pandas/compat/__init__.py,625,641,__add__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,261,281,__or__,None,[self:Any;other:Any],30,76
/app/Repos/pandas/pandas/compat/__init__.py,641,657,__sub__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,261,281,__or__,None,[self:Any;other:Any],30,76
/app/Repos/pandas/pandas/compat/__init__.py,657,674,__or__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,261,281,__or__,None,[self:Any;other:Any],15,72
/app/Repos/pandas/pandas/compat/__init__.py,625,641,__add__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],36,76
/app/Repos/pandas/pandas/compat/__init__.py,641,657,__sub__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],36,76
/app/Repos/pandas/pandas/compat/__init__.py,657,674,__or__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],21,70
/app/Repos/pandas/pandas/compat/__init__.py,674,693,__and__,None,[self:Any;other:Any],/app/Repos/pandas/pandas/util/counter.py,281,297,__and__,None,[self:Any;other:Any],20,71
/app/Repos/pandas/pandas/core/internals.py,1723,1730,get_values,None,[self:Any;dtype:Any],/app/Repos/pandas/pandas/io/pytables.py,3747,3796,read,None,[self:Any;where:Any;columns:Any;**kwargs:Any],20,70
/app/Repos/pandas/bench/bench_merge.py,12,34,get_test_data,None,[ngroups:Any;n:Any],/app/Repos/pandas/pandas/tools/tests/test_merge.py,30,41,get_test_data,None,[ngroups:Any;n:Any],61,97
/app/Repos/pandas/pandas/tools/merge.py,31,41,merge,None,[left:Any;right:Any;how:Any;on:Any;left_on:Any;right_on:Any;left_index:Any;right_index:Any;sort:Any;suffixes:Any;copy:Any],/app/Repos/pandas/pandas/core/frame.py,3714,3728,merge,None,[self:Any;right:Any;how:Any;on:Any;left_on:Any;right_on:Any;left_index:Any;right_index:Any;sort:Any;suffixes:Any;copy:Any],59,83
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,434,510,_arith_method_SERIES,None,[op:Any;name:Any;str_rep:Any;fill_zeros:Any;default_axis:Any;**eval_kwargs:Any],68,100
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,440,460,na_op,None,[x:Any;y:Any],68,100
/app/Repos/pandas/pandas/core/panel.py,1247,1271,_panel_arith_method,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/core/ops.py,726,797,_arith_method_FRAME,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],40,87
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,726,797,_arith_method_FRAME,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],68,100
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,728,752,na_op,None,[x:Any;y:Any],68,100
/app/Repos/pandas/pandas/core/panel.py,1247,1271,_panel_arith_method,None,[op:Any;name:Any;str_rep:Any;default_axis:Any;fill_zeros:Any;**eval_kwargs:Any],/app/Repos/pandas/pandas/core/ops.py,896,927,_arith_method_PANEL,None,[op:Any;name:Any;str_rep:Any;fill_zeros:Any;default_axis:Any;**eval_kwargs:Any],35,78
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,896,927,_arith_method_PANEL,None,[op:Any;name:Any;str_rep:Any;fill_zeros:Any;default_axis:Any;**eval_kwargs:Any],72
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,900,916,na_op,None,[x:Any;y:Any],72
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,927,969,_comp_method_PANEL,None,[op:Any;name:Any;str_rep:Any;masker:Any],40,82
/app/Repos/pandas/pandas/core/panel.py,1249,1263,na_op,None,[x:Any;y:Any],/app/Repos/pandas/pandas/core/ops.py,929,953,na_op,None,[x:Any;y:Any],40,82
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,18,32,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,853,875,test_series_agg_multi_pure_python,None,[self:Any],94
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,324,340,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,853,875,test_series_agg_multi_pure_python,None,[self:Any],81
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,18,32,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,1085,1109,test_frame_multi_key_function_list,None,[self:Any],94
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,324,340,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,1085,1109,test_frame_multi_key_function_list,None,[self:Any],81
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,160,171,test_pivot_index_with_nan,None,[self:Any],/app/Repos/pandas/pandas/tests/test_indexing.py,1004,1014,test_multi_nan_indexing,None,[self:Any],22,70
/app/Repos/pandas/pandas/core/panel.py,665,673,_combine,None,[self:Any;other:Any;func:Any;axis:Any],/app/Repos/pandas/pandas/sparse/panel.py,384,394,_combine,None,[self:Any;other:Any;func:Any;axis:Any],28,75
/app/Repos/pandas/pandas/core/panel.py,696,709,_combine_panel,None,[self:Any;other:Any;func:Any],/app/Repos/pandas/pandas/sparse/panel.py,429,454,_combinePanel,None,[self:Any;other:Any;func:Any],65,86
/app/Repos/pandas/pandas/core/panel.py,775,798,_ixs,None,[self:Any;i:Any;axis:Any],/app/Repos/pandas/pandas/sparse/panel.py,175,190,_ixs,None,[self:Any;i:Any;axis:Any],24,75
/app/Repos/pandas/pandas/core/panel.py,678,696,_combine_frame,None,[self:Any;other:Any;func:Any;axis:Any],/app/Repos/pandas/pandas/sparse/panel.py,394,423,_combineFrame,None,[self:Any;other:Any;func:Any;axis:Any],83
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,324,340,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,55,98,setUp,None,[self:Any],83
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,18,32,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_groupby.py,55,98,setUp,None,[self:Any],90
/app/Repos/pandas/pandas/core/internals.py,3284,3308,_maybe_rename_join,None,[self:Any;other:Any;lsuffix:Any;rsuffix:Any;copydata:Any],/app/Repos/pandas/pandas/sparse/frame.py,628,652,_maybe_rename_join,None,[self:Any;other:Any;lsuffix:Any;rsuffix:Any],63,91
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,18,32,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9054,9088,test_apply_modify_traceback,None,[self:Any],94
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,324,340,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9054,9088,test_apply_modify_traceback,None,[self:Any],81
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,160,171,test_pivot_index_with_nan,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,8030,8036,test_pivot_empty,None,[self:Any],22,72
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,18,32,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9095,9112,test_apply_convert_objects,None,[self:Any],94
/app/Repos/pandas/pandas/tools/tests/test_pivot.py,324,340,setUp,None,[self:Any],/app/Repos/pandas/pandas/tests/test_frame.py,9095,9112,test_apply_convert_objects,None,[self:Any],81
/app/Repos/pandas/pandas/core/internals.py,1733,1751,make_block,None,[self:Any;values:Any;items:Any;ref_items:Any;sparse_index:Any;kind:Any;dtype:Any;fill_value:Any;copy:Any;fastpath:Any],/app/Repos/pandas/pandas/sparse/series.py,262,275,as_sparse_array,None,[self:Any;kind:Any;fill_value:Any;copy:Any],15,72
/app/Repos/pandas/pandas/io/tests/test_data.py,82,95,test_get_multi1,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,189,203,test_get_data_multiple_symbols,None,[self:Any],31,75
/app/Repos/pandas/pandas/io/tests/test_data.py,234,249,setUpClass,None,[cls:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,295,310,setUpClass,None,[cls:Any],11,80
/app/Repos/pandas/pandas/io/tests/test_data.py,254,264,test_get_options_data,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,275,284,test_get_call_data,None,[self:Any],47,91
/app/Repos/pandas/pandas/io/tests/test_data.py,264,275,test_get_near_stock_price,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,275,284,test_get_call_data,None,[self:Any],26,82
/app/Repos/pandas/pandas/io/tests/test_data.py,315,324,test_get_options_data_warning,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,336,345,test_get_call_data_warning,None,[self:Any],64,93
/app/Repos/pandas/pandas/io/tests/test_data.py,315,324,test_get_options_data_warning,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,324,336,test_get_near_stock_price_warning,None,[self:Any],56,93
/app/Repos/pandas/pandas/io/html.py,332,339,_parse_raw_thead,None,[self:Any;table:Any],/app/Repos/pandas/pandas/io/html.py,339,346,_parse_raw_tfoot,None,[self:Any;table:Any],39,81
/app/Repos/pandas/pandas/io/tests/test_data.py,119,130,test_yahoo,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,435,447,test_fred_multi,None,[self:Any],27,73
/app/Repos/pandas/pandas/io/tests/test_data.py,54,70,test_google,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,119,130,test_yahoo,None,[self:Any],31,84
/app/Repos/pandas/pandas/core/series.py,78,94,_unbox,None,[func:Any],/app/Repos/pandas/pandas/core/series.py,79,87,f,None,[self:Any;*args:Any;**kwargs:Any],100
/app/Repos/pandas/pandas/io/tests/test_data.py,254,264,test_get_options_data,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,284,294,test_get_put_data,None,[self:Any],36,91
/app/Repos/pandas/pandas/io/tests/test_data.py,254,264,test_get_options_data,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,264,275,test_get_near_stock_price,None,[self:Any],29,78
/app/Repos/pandas/pandas/io/tests/test_data.py,264,275,test_get_near_stock_price,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,284,294,test_get_put_data,None,[self:Any],26,82
/app/Repos/pandas/pandas/io/tests/test_data.py,275,284,test_get_call_data,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,284,294,test_get_put_data,None,[self:Any],36,82
/app/Repos/pandas/pandas/core/series.py,517,564,_get_with,None,[self:Any;key:Any],/app/Repos/pandas/pandas/core/series.py,645,675,_set_with,None,[self:Any;key:Any;value:Any],36,75
/app/Repos/pandas/pandas/io/tests/test_data.py,315,324,test_get_options_data_warning,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,345,355,test_get_put_data_warning,None,[self:Any],64,93
/app/Repos/pandas/pandas/io/tests/test_data.py,119,130,test_yahoo,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,386,402,test_fred,None,[self:Any],27,76
/app/Repos/pandas/pandas/io/tests/test_data.py,324,336,test_get_near_stock_price_warning,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,345,355,test_get_put_data_warning,None,[self:Any],56,93
/app/Repos/pandas/pandas/core/index.py,29,45,_indexOp,None,[opname:Any],/app/Repos/pandas/pandas/core/index.py,35,42,wrapper,None,[self:Any;other:Any],100
/app/Repos/pandas/pandas/io/tests/test_data.py,402,409,test_fred_nan,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,409,420,test_fred_parts,None,[self:Any],36,72
/app/Repos/pandas/pandas/io/tests/test_data.py,336,345,test_get_call_data_warning,None,[self:Any],/app/Repos/pandas/pandas/io/tests/test_data.py,345,355,test_get_put_data_warning,None,[self:Any],64,93
